id,time,latitude,longitude,depth,place,place_exact,exact_place_ar,exact_place_fr
1289,2012-03-05T02:45:23.080Z,36.41,0.807,7.5,northern Algeria,Chlef ⵛⵛⵍⴻⴼ الشلف, الشلف,Chlef 
1290,2012-03-21T06:41:58.780Z,35.713,-0.5920000000000001,24.4,northern Algeria,Oran ⵡⴻⵀⵔⴰⵏ وهران, وهران,Oran 
1291,2012-03-24T05:50:01.890Z,36.45,0.855,10.0,northern Algeria,Chlef ⵛⵛⵍⴻⴼ الشلف, الشلف,Chlef 
1292,2012-04-05T04:56:20.480Z,36.186,4.566,1.0,northern Algeria,Bordj Bou Arreridj ⴱⵓⵔⴵ ⴱⵓ ⵄⵔⵉⵔⵉⴵ برج بوعريريج, برج بوعريريج,Bordj Bou Arreridj 
1293,2012-04-25T03:18:18.900Z,36.497,1.641,10.0,northern Algeria,Chlef ⵛⵛⵍⴻⴼ الشلف, الشلف,Chlef 
1294,2012-05-18T13:12:11.480Z,33.994,1.854,10.0,northern Algeria,Laghouat ⵍⴻⵖⵡⴰⵟ الأغواط, الأغواط,Laghouat 
1295,2012-06-03T14:57:32.460Z,36.536,5.242000000000001,10.0,northern Algeria,Béjaïa ⴲⴳⴰⵢⴻⵝ بجاية, بجاية,Béjaïa 
1296,2012-10-10T06:14:41.590Z,36.972,4.515,10.0,northern Algeria,algeria,,algeria
1297,2012-11-28T23:15:29.840Z,36.941,5.312,10.0,northern Algeria,algeria,,algeria
1298,2012-11-28T23:50:47.740Z,36.787,5.195,10.0,northern Algeria,algeria,,algeria
1299,2013-02-14T16:56:22.220Z,22.456,5.89,10.0,"41km WNW of Tamanrasset, Algeria",Tamanrasset ⵜⴰⵎⴰⵏⵖⴰⵙⴻⵜ تمنراست, تمنراست,Tamanrasset 
1300,2013-02-22T12:30:48.510Z,36.752,5.279,11.4,"24km NE of Bejaia, Algeria",algeria,,algeria
1301,2013-03-01T18:43:19.680Z,36.902,5.291,14.8,northern Algeria,algeria,,algeria
1302,2013-03-01T18:43:19.680Z,36.902,5.291,14.8,northern Algeria,algeria,,algeria
1303,2013-03-16T09:49:25.700Z,35.718,5.622000000000001,10.0,"2km WNW of Ras el Aioun, Algeria",Batna ⵜⴱⴰⵜⴻⵏⵜ باتنة, باتنة,Batna 
1304,2013-04-04T18:58:22.500Z,33.766,7.697999999999999,10.0,northern Algeria,ولاية توزر,ولاية توزر,
1305,2013-04-30T17:53:14.820Z,35.37699999999999,5.644,10.4,"23km W of Ain Touta, Algeria",Batna ⵜⴱⴰⵜⴻⵏⵜ باتنة, باتنة,Batna 
1306,2013-05-02T18:55:36.550Z,35.731,-0.056,17.3,"20km ESE of Ain el Bya, Algeria",Mostaganem ⵎⵓⵙⵜⵖⴰⵏⴻⵎ مستغانم, مستغانم,Mostaganem 
1307,2013-05-19T09:07:26.500Z,36.703,5.261,6.7,"13km ESE of Bejaia, Algeria",algeria,,algeria
1308,2013-05-23T20:03:06.840Z,36.397,3.437,14.0,"23km SW of Lakhdaria, Algeria",Médéa ⵎⴷⵉⵢⵢⴰ المدية, المدية,Médéa 
1309,2013-05-26T16:00:55.070Z,36.736,5.178,10.0,"8km ESE of Bejaia, Algeria",algeria,,algeria
1310,2013-07-17T03:00:56.500Z,36.534,3.0860000000000003,9.8,"3km ENE of Bouinan, Algeria",Blida ⴱⵍⵉⴷⴰ البليدة, البليدة,Blida 
1311,2014-02-22T19:30:34.450Z,36.8088,3.6616,14.29,"10km N of Isser, Algeria",Boumerdès ⴱⵓⵎⴻⵔⴷⴰⵙ بومرداس, بومرداس,Boumerdès 
1312,2014-03-20T23:27:35.470Z,35.8883,-0.3949,13.96,"12km NW of Ain el Bya, Algeria",Oran ⵡⴻⵀⵔⴰⵏ وهران, وهران,Oran 
1313,2014-03-25T00:12:47.410Z,36.9391,5.6063,10.0,"19km NW of Jijel, Algeria",algeria,,algeria
1314,2014-05-22T02:57:40.430Z,35.73699999999999,0.2223,11.34,"24km SSE of Mostaganem, Algeria",Mostaganem ⵎⵓⵙⵜⵖⴰⵏⴻⵎ مستغانم, مستغانم,Mostaganem 
1315,2014-05-22T05:22:02.700Z,35.7854,0.2406,10.0,"21km SE of Mostaganem, Algeria",Mostaganem ⵎⵓⵙⵜⵖⴰⵏⴻⵎ مستغانم, مستغانم,Mostaganem 
1316,2014-08-01T04:11:16.520Z,36.8561,3.181,10.0,"11km N of Bordj el Kiffan, Algeria",Alger ⴷⵣⴰⵢⴻⵔ الجزائر, الجزائر,Alger 
1317,2014-08-22T00:22:46.420Z,35.7201,0.1522,15.6,"24km SSE of Mostaganem, Algeria",Mostaganem ⵎⵓⵙⵜⵖⴰⵏⴻⵎ مستغانم, مستغانم,Mostaganem 
1318,2014-09-08T11:46:21.890Z,36.5346,3.0628,13.94,"1km WSW of Bougara, Algeria",Blida ⴱⵍⵉⴷⴰ البليدة, البليدة,Blida 
1319,2014-09-21T12:58:22.820Z,36.761,3.1897,10.0,"1km N of Bordj el Kiffan, Algeria",Alger ⴷⵣⴰⵢⴻⵔ الجزائر, الجزائر,Alger 
1320,2014-11-15T01:13:01.320Z,36.4023,3.4436,10.0,"22km SW of Lakhdaria, Algeria",Médéa ⵎⴷⵉⵢⵢⴰ المدية, المدية,Médéa 
1321,2014-12-16T15:02:35.820Z,36.4425,3.013,15.36,"10km S of Bouinan, Algeria",Blida ⴱⵍⵉⴷⴰ البليدة, البليدة,Blida 
1322,2014-12-19T11:06:05.130Z,36.544,2.9827,10.0,"1km NNW of Bouinan, Algeria",Blida ⴱⵍⵉⴷⴰ البليدة, البليدة,Blida 
1323,2014-12-21T17:53:57.880Z,36.576,2.9621,21.4,"4km E of Boufarik, Algeria",Blida ⴱⵍⵉⴷⴰ البليدة, البليدة,Blida 
1324,2014-12-23T08:00:21.800Z,36.4924,3.0247,7.29,"5km SE of Bouinan, Algeria",Blida ⴱⵍⵉⴷⴰ البليدة, البليدة,Blida 
1325,2014-12-23T08:59:04.720Z,36.4956,3.0527,13.43,"5km SSW of Bougara, Algeria",Blida ⴱⵍⵉⴷⴰ البليدة, البليدة,Blida 
1326,2014-12-26T17:55:18.140Z,36.5237,3.0667,14.26,"2km SSW of Bougara, Algeria",Blida ⴱⵍⵉⴷⴰ البليدة, البليدة,Blida 
1327,2015-02-01T20:06:36.590Z,36.4862,3.0115,19.05,"5km SSE of Bouinan, Algeria",Blida ⴱⵍⵉⴷⴰ البليدة, البليدة,Blida 
1328,2015-02-01T23:38:25.400Z,36.5438,2.985,10.0,"1km NNW of Bouinan, Algeria",Blida ⴱⵍⵉⴷⴰ البليدة, البليدة,Blida 
1329,2015-03-15T11:22:13.910Z,35.7149,5.7067,10.0,"7km NE of Ras el Aioun, Algeria",Batna ⵜⴱⴰⵜⴻⵏⵜ باتنة, باتنة,Batna 
1330,2015-03-16T11:13:11.270Z,36.5079,3.0233,10.0,"3km SE of Bouinan, Algeria",Blida ⴱⵍⵉⴷⴰ البليدة, البليدة,Blida 
1331,2015-03-16T22:50:18.580Z,35.7532,5.6736,10.0,"9km NNE of Ras el Aioun, Algeria",Batna ⵜⴱⴰⵜⴻⵏⵜ باتنة, باتنة,Batna 
1332,2015-03-17T15:57:15.230Z,36.0433,0.4238,13.67,"32km ENE of Mostaganem, Algeria",Mostaganem ⵎⵓⵙⵜⵖⴰⵏⴻⵎ مستغانم, مستغانم,Mostaganem 
1333,2015-03-17T21:14:11.870Z,35.7244,5.6524,10.0,"5km N of Ras el Aioun, Algeria",Batna ⵜⴱⴰⵜⴻⵏⵜ باتنة, باتنة,Batna 
1334,2015-03-18T23:31:03.240Z,35.6037,5.6919,10.0,"8km SSE of Ras el Aioun, Algeria",Batna ⵜⴱⴰⵜⴻⵏⵜ باتنة, باتنة,Batna 
1335,2015-03-21T22:55:57.670Z,35.6766,5.6789999999999985,10.0,"3km E of Ras el Aioun, Algeria",Batna ⵜⴱⴰⵜⴻⵏⵜ باتنة, باتنة,Batna 
1336,2015-03-24T17:04:58.100Z,35.6782,5.6816,21.06,"3km E of Ras el Aioun, Algeria",Batna ⵜⴱⴰⵜⴻⵏⵜ باتنة, باتنة,Batna 
1337,2015-05-08T05:48:52.090Z,36.7986,5.352,10.0,"24km ENE of Bejaia, Algeria",algeria,,algeria
1338,2015-07-15T07:38:48.540Z,35.671,4.556,10.0,"4km SSE of M'Sila, Algeria",M'Sila ⵎⵙⵉⵍⴰ المسيلة, المسيلة,M'Sila 
1339,2016-02-10T01:12:16.390Z,36.5297,3.0859,11.12,"1km SSE of Bougara, Algeria",Blida ⴱⵍⵉⴷⴰ البليدة, البليدة,Blida 
1340,2016-04-10T17:48:54.110Z,36.3728,3.5105,14.57,"17km WNW of Ain Bessem, Algeria",Médéa ⵎⴷⵉⵢⵢⴰ المدية, المدية,Médéa 
1341,2016-05-16T09:19:05.010Z,36.3384,3.4758,13.16,"18km WNW of Ain Bessem, Algeria",Médéa ⵎⴷⵉⵢⵢⴰ المدية, المدية,Médéa 
1342,2016-05-28T23:54:53.380Z,36.4313,3.5166,11.43,"16km SSW of Lakhdaria, Algeria",Médéa ⵎⴷⵉⵢⵢⴰ المدية, المدية,Médéa 
1343,2016-05-29T00:00:02.170Z,36.3224,3.5907,10.0,"8km WNW of Ain Bessem, Algeria",Bouira ⵜⵓⴱⵉⵔⴻⵜ البويرة, البويرة,Bouira 
1344,2016-05-29T05:23:10.490Z,36.2418,3.5018,10.0,"16km WSW of Ain Bessem, Algeria",Bouira ⵜⵓⴱⵉⵔⴻⵜ البويرة, البويرة,Bouira 
1345,2016-05-29T23:05:47.060Z,36.381,3.4756,10.0,"20km WNW of Ain Bessem, Algeria",Médéa ⵎⴷⵉⵢⵢⴰ المدية, المدية,Médéa 
1346,2016-06-01T22:34:19.910Z,36.3739,3.4242,10.0,"24km WNW of Ain Bessem, Algeria",Médéa ⵎⴷⵉⵢⵢⴰ المدية, المدية,Médéa 
1347,2016-06-11T22:57:55.250Z,36.6382,2.3311,10.0,"11km WNW of Tipasa, Algeria",Tipaza ⵜⵉⵒⴰⵣⴰ تيبازة, تيبازة,Tipaza 
1348,2016-06-11T23:58:40.800Z,36.4002,3.4497,10.0,"22km SW of Lakhdaria, Algeria",Médéa ⵎⴷⵉⵢⵢⴰ المدية, المدية,Médéa 
1349,2016-07-06T20:52:30.630Z,36.4219,3.4701,10.0,"19km SW of Lakhdaria, Algeria",Médéa ⵎⴷⵉⵢⵢⴰ المدية, المدية,Médéa 
1350,2016-11-05T20:43:24.450Z,35.9323,4.0112,10.0,"16km WSW of Melouza, Algeria",Bouira ⵜⵓⴱⵉⵔⴻⵜ البويرة, البويرة,Bouira 
1351,2016-11-18T07:42:24.690Z,34.7466,6.2349,26.41,"26km WNW of Zeribet el Oued, Algeria",Biskra ⴱⴻⵙⴽⵔⴰ بسكرة, بسكرة,Biskra 
1352,2016-11-18T12:08:19.460Z,34.7499,6.2997,10.24,"20km WNW of Zeribet el Oued, Algeria",Biskra ⴱⴻⵙⴽⵔⴰ بسكرة, بسكرة,Biskra 
1353,2017-01-29T08:55:26.080Z,36.1694,4.4969,10.0,"9km NNE of Mansourah, Algeria",Bordj Bou Arreridj ⴱⵓⵔⴵ ⴱⵓ ⵄⵔⵉⵔⵉⴵ برج بوعريريج, برج بوعريريج,Bordj Bou Arreridj 
1354,2017-03-05T01:46:55.830Z,36.5481,6.7383,10.38,"13km NE of Didouche Mourad, Algeria",Constantine ⵇⵙⴻⵏⵟⵉⵏⴰ قسنطينة, قسنطينة,Constantine 
1355,2017-05-30T18:48:28.440Z,34.8184,6.2487,10.4,"28km WNW of Zeribet el Oued, Algeria",Biskra ⴱⴻⵙⴽⵔⴰ بسكرة, بسكرة,Biskra 
1356,2017-07-08T10:42:50.160Z,35.9107,-1.6313,10.0,"70km NW of El Amria, Algeria",algeria,,algeria
1357,2017-07-11T03:18:19.340Z,35.8088,-1.6856,10.0,"62km NNW of Beni Saf, Algeria",algeria,,algeria
1358,2017-08-15T14:50:43.080Z,35.6506,5.8006,10.0,"10km WNW of Merouana, Algeria",Batna ⵜⴱⴰⵜⴻⵏⵜ باتنة, باتنة,Batna 
1359,2017-10-16T02:09:33.860Z,36.273,1.524,10.0,"9km N of Oued Fodda, Algeria",Chlef ⵛⵛⵍⴻⴼ الشلف, الشلف,Chlef 
1360,2018-01-02T20:59:37.860Z,36.3828,2.5471,8.26,"11km SW of El Affroun, Algeria",Aïn Defla ⵄⵉⵏ ⴷⴻⴼⵍⴰ عين الدفلى, عين الدفلى,Aïn Defla 
1361,2018-01-08T16:20:11.560Z,36.4956,2.4881,10.0,"6km ESE of Hadjout, Algeria",Tipaza ⵜⵉⵒⴰⵣⴰ تيبازة, تيبازة,Tipaza 
1362,2018-02-02T22:08:44.860Z,34.7619,8.3234,10.0,"24km E of Bir el Ater, Algeria",ولاية القصرين,ولاية القصرين,
1363,2018-04-23T15:48:52.860Z,36.0172,0.0472,8.04,"10km NNW of Mostaganem, Algeria",algeria,,algeria
1364,2020-08-29T05:10:14.086Z,36.6349,2.0316,10.0,"36 km WNW of Hadjout, Algeria",algeria,,algeria
1365,2020-08-13T08:04:48.379Z,36.4252,2.7574,10.0,"4 km SSE of Chiffa, Algeria",Blida ⴱⵍⵉⴷⴰ البليدة, البليدة,Blida 
1366,2020-08-08T23:00:31.183Z,36.6666,1.9857,10.0,"41 km WNW of Hadjout, Algeria",algeria,,algeria
1367,2020-08-07T11:13:34.544Z,36.5773,6.3168,10.0,northern Algeria,Mila ⵎⵉⵍⴰ ميلة, ميلة,Mila 
1368,2020-08-07T06:15:37.835Z,36.5497,6.2708,10.0,"3 km NNE of Sidi Mérouane, Algeria",Mila ⵎⵉⵍⴰ ميلة, ميلة,Mila 
1369,2020-07-17T08:12:44.146Z,36.462,6.2391,10.0,"2 km WNW of Mila, Algeria",Mila ⵎⵉⵍⴰ ميلة, ميلة,Mila 
1370,2020-07-04T07:59:39.392Z,35.7124,6.2539,10.0,"18 km NNE of Batna, Algeria",Batna ⵜⴱⴰⵜⴻⵏⵜ باتنة, باتنة,Batna 
1371,2020-03-26T07:09:25.834Z,35.868,5.7575,10.0,"23km NNE of Ras el Aioun, Algeria",Batna ⵜⴱⴰⵜⴻⵏⵜ باتنة, باتنة,Batna 
1372,2020-03-04T09:05:57.461Z,35.9452,-0.7541,10.0,"22km N of 'Ain el Turk, Algeria",algeria,,algeria
1373,2020-03-04T06:42:42.643Z,35.9603,-0.8135,10.0,"24km N of 'Ain el Turk, Algeria",algeria,,algeria
1374,2020-02-21T02:55:18.191Z,36.7277,5.6067,10.0,"17km SW of Jijel, Algeria",Jijel ⵉⵖⵉⵍ ⴳⵉⵍⵉ جيجل, جيجل,Jijel 
1375,2020-01-24T07:24:18.855Z,36.7355,5.6011,10.0,"17km WSW of Jijel, Algeria",Jijel ⵉⵖⵉⵍ ⴳⵉⵍⵉ جيجل, جيجل,Jijel 
1376,2019-10-18T15:54:11.302Z,35.5205,-1.1122,10.0,"8km W of El Amria, Algeria",Aïn Témouchent ⵄⵉⵏ ⵜⵉⵎⵓⵛⴻⵏⵜ عين تموشنت, عين تموشنت,Aïn Témouchent 
1377,2019-08-23T11:40:54.429Z,36.4549,3.4372,10.0,"18km SW of Lakhdaria, Algeria",Bouira ⵜⵓⴱⵉⵔⴻⵜ البويرة, البويرة,Bouira 
1378,2019-07-13T09:56:35.400Z,37.0991,5.7497,10.0,"30km N of Jijel, Algeria",algeria,,algeria
1379,2019-06-10T13:26:19.098Z,35.5435,4.9428,36.97,"39km S of Bordj Ghdir, Algeria",M'Sila ⵎⵙⵉⵍⴰ المسيلة, المسيلة,M'Sila 
